1	2	3	4	5	6	7	8
NonRel	received cytotoxic chemotherapy for either metastatic [s1] hspc [e1] or crpc within the last @NUMBER weeks or other investigational agents within @NUMBER weeks	received cytotoxic chemotherapy for either metastatic hspc or [s2] crpc [e2] within the last @NUMBER weeks or other investigational agents within @NUMBER weeks	cancer	cancer	478_1	478_2	478.0
NonRel	received cytotoxic chemotherapy for either metastatic hspc or crpc within the [s1] last @NUMBER weeks [e1] or other investigational agents within @NUMBER weeks	received cytotoxic chemotherapy for either metastatic hspc or crpc within the last @NUMBER weeks or other investigational agents within [s2] @NUMBER weeks [e2]	upper_bound	upper_bound	478_3	478_4	478.0
NonRel	use of [s1] opiate analgesics [e1] for prostate cancer pain within @NUMBER week of treatment start	use of opiate analgesics for [s2] prostate cancer [e2] pain within @NUMBER week of treatment start	treatment	cancer	479_0	479_1	479.0
NonRel	use of opiate analgesics for [s1] prostate cancer [e1] pain within @NUMBER week of treatment start	use of opiate analgesics for prostate cancer pain within @NUMBER week of [s2] treatment [e2] start	cancer	treatment	479_1	479_3	479.0
NonRel	blood pressure not within [s1] @NUMBER / @NUMBER [e1] to @NUMBER / @NUMBER	blood pressure not within @NUMBER / @NUMBER to [s2] @NUMBER / @NUMBER [e2]	lower_bound	upper_bound	480_1	480_2	480.0
NonRel	describes pain to be greater than or equal to [s1] @NUMBER [e1] out of @NUMBER on the numeric rating scale ( nrs )	describes pain to be greater than or equal to @NUMBER out of [s2] @NUMBER [e2] on the numeric rating scale ( nrs )	lower_bound	upper_bound	481_0	481_1	481.0
hasValue	has a [s1] blood pressure [e1] reading greater than @NUMBER / @NUMBER mmhg at triage	has a blood pressure reading greater than [s2] @NUMBER / @NUMBER mmhg [e2] at triage	clinical_variable	lower_bound	482_0	482_1	482.0
NonRel	heart rate not within [s1] @NUMBER [e1] - @NUMBER bpm	heart rate not within @NUMBER - [s2] @NUMBER bpm [e2]	lower_bound	upper_bound	483_1	483_2	483.0
NonRel	past medical history of : [s1] liver dysfunction [e1] ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : [s2] cirrhosis [e2] ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	chronic_disease	chronic_disease	484_0	484_1	484.0
NonRel	past medical history of : liver dysfunction ( ie : [s1] cirrhosis [e1] ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , [s2] gastrointestinal bleed [e2] or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	chronic_disease	chronic_disease	484_1	484_2	484.0
NonRel	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , [s1] gastrointestinal bleed [e1] or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , [s2] renal dysfunction or disease [e2] , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	chronic_disease	chronic_disease	484_2	484_4	484.0
NonRel	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , [s1] renal dysfunction or disease [e1] , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , [s2] seizures [e2] ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	chronic_disease	chronic_disease	484_4	484_5	484.0
NonRel	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , [s1] seizures [e1] ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving [s2] treatment [e2] for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	chronic_disease	treatment	484_5	484_6	484.0
NonRel	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving [s1] treatment [e1] for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , [s2] inflammatory bowel disease [e2] ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	treatment	chronic_disease	484_6	484_7	484.0
NonRel	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , [s1] inflammatory bowel disease [e1] ( or currently actively receiving treatment for inflammatory bowel disease ) , hepatitis ( or currently actively receiving treatment for hepatitis )	past medical history of : liver dysfunction ( ie : cirrhosis ) , chronic alcohol abuse , gastrointestinal bleed or recent gastrointestinal bleed ( within past @NUMBER days ) , renal dysfunction or disease , seizures ( or currently actively receiving treatment for seizures ) , inflammatory bowel disease ( or currently actively receiving treatment for inflammatory bowel disease ) , [s2] hepatitis [e2] ( or currently actively receiving treatment for hepatitis )	chronic_disease	chronic_disease	484_7	484_8	484.0
NonRel	respiratory rate not within [s1] @NUMBER [e1] - @NUMBER bpm	respiratory rate not within @NUMBER - [s2] @NUMBER bpm [e2]	lower_bound	upper_bound	486_1	486_2	486.0
hasTemp	[s1] moderate to severe cognitive impairment [e1] , defined as either a diagnosis of dementia and / or short-term recall of < @NUMBER / @NUMBER objects at @NUMBER minutes	moderate to severe cognitive impairment , defined as either a diagnosis of dementia and / or short-term recall of < [s2] @NUMBER / @NUMBER [e2] objects at @NUMBER minutes	chronic_disease	upper_bound	487_0	487_1	487.0
NonRel	[s1] male or female [e1] ≥ @NUMBER years of age	male or female ≥ @NUMBER years of [s2] age [e2]	gender	age	488_0	488_2	488.0
hasTemp	use of any [s1] systemic antibacterial treatment [e1] within @NUMBER days	use of any systemic antibacterial treatment within [s2] @NUMBER days [e2]	treatment	upper_bound	489_0	489_1	489.0
NonRel	have chronic nausea that has been present for at least [s1] one [e1] week ( worst daily score > @NUMBER , @NUMBER - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	have chronic nausea that has been present for at least one week ( worst daily score > [s2] @NUMBER [e2] , @NUMBER - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	lower_bound	lower_bound	490_0	490_2	490.0
NonRel	have chronic nausea that has been present for at least one week ( worst daily score > [s1] @NUMBER [e1] , @NUMBER - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , [s2] @NUMBER [e2] - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	lower_bound	lower_bound	490_2	490_3	490.0
NonRel	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , [s1] @NUMBER [e1] - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , @NUMBER - [s2] @NUMBER [e2] visual analogue scale ) or vomiting at least five times over past one week	lower_bound	upper_bound	490_3	490_4	490.0
NonRel	have chronic nausea that has been present for at least one week ( [s1] worst daily score [e1] > @NUMBER , @NUMBER - @NUMBER visual analogue scale ) or vomiting at least five times over past one week	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , @NUMBER - @NUMBER [s2] visual analogue scale [e2] ) or vomiting at least five times over past one week	clinical_variable	clinical_variable	490_1	490_5	490.0
NonRel	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , @NUMBER - [s1] @NUMBER [e1] visual analogue scale ) or vomiting at least five times over past one week	have chronic nausea that has been present for at least one week ( worst daily score > @NUMBER , @NUMBER - @NUMBER visual analogue scale ) or vomiting at least [s2] five times [e2] over past one week	upper_bound	lower_bound	490_4	490_6	490.0
NonRel	have not received [s1] chemotherapy [e1] or radiation for > @NUMBER days ( advanced cancer patients receiving hormonal therapy or targeted therapy that does not come with a recommendation for prophylactic anti-emetic therapy are eligible )	have not received chemotherapy or [s2] radiation [e2] for > @NUMBER days ( advanced cancer patients receiving hormonal therapy or targeted therapy that does not come with a recommendation for prophylactic anti-emetic therapy are eligible )	treatment	treatment	491_0	491_1	491.0
NonRel	have not received chemotherapy or [s1] radiation [e1] for > @NUMBER days ( advanced cancer patients receiving hormonal therapy or targeted therapy that does not come with a recommendation for prophylactic anti-emetic therapy are eligible )	have not received chemotherapy or radiation for > @NUMBER days ( advanced cancer patients receiving [s2] hormonal therapy [e2] or targeted therapy that does not come with a recommendation for prophylactic anti-emetic therapy are eligible )	treatment	treatment	491_1	491_3	491.0
